BLK00,TAZ_2000,lat,lon
270030501113999,14,45.3091568000,-93.1546640000
270030501112021,14,45.3157534000,-93.1806780000
270030501154036,8,45.3154539000,-93.2861490000
270030501154034,8,45.3158574000,-93.2983030000
270030501153017,8,45.3131281000,-93.3423040000
270030501163018,4,45.3057985000,-93.4808210000
270030501162998,6,45.3146400000,-93.3915970000
270030501141033,5,45.3144580000,-93.3776260000
270030501154039,8,45.3125231000,-93.2793320000
270030502101013,16,45.3135011000,-93.1380970000
270030501111011,13,45.3146086000,-93.1710800000
270030501112008,14,45.3146260000,-93.1629390000
270030501112007,14,45.3151137000,-93.1597550000
270030501112009,14,45.3124501000,-93.1579790000
270030501112020,14,45.3142268000,-93.1798690000
270030501112010,14,45.3139395000,-93.1641240000
270030501162022,6,45.3104840000,-93.4400970000
270030501112015,14,45.3140078000,-93.2098100000
270030501112013,14,45.3134130000,-93.1720210000
270030501162019,6,45.3119612000,-93.4555640000
270030502101012,16,45.3086716000,-93.1368630000
270030501112012,14,45.3118661000,-93.1710060000
270030501112011,14,45.3118244000,-93.1670000000
270030501113000,14,45.3127863000,-93.1460970000
270030501112996,14,45.3051935000,-93.1771450000
270030501154040,8,45.3052066000,-93.2752360000
270030501142997,5,45.3108318000,-93.3760520000
270030501102010,10,45.3052860000,-93.2432960000
270030501113001,14,45.3122805000,-93.1442980000
270030501112997,14,45.3106433000,-93.1618740000
270030501113007,14,45.3098958000,-93.1566710000
270030501113003,14,45.3107521000,-93.1496690000
270030501113002,14,45.3080014000,-93.1460420000
270030501162029,6,45.3060020000,-93.4059550000
270030501153023,8,45.3048086000,-93.3090250000
270030501113004,14,45.3106178000,-93.1505670000
270030501162021,6,45.3081064000,-93.4420880000
270030501153021,8,45.3035821000,-93.3235160000
270030501113005,14,45.3104852000,-93.1514300000
270030501112022,14,45.3098062000,-93.1727360000
270030501113006,14,45.3102265000,-93.1523390000
270030501162024,6,45.3042640000,-93.4191090000
270030501113022,14,45.3099892000,-93.1532470000
270030501113019,14,45.3092077000,-93.1560010000
270030501113008,14,45.3091410000,-93.1569210000
270030501113020,14,45.3091401000,-93.1551260000
270030501113009,14,45.3090671000,-93.1579160000
270030501113021,14,45.3079556000,-93.1544320000
270030501154044,8,45.3033250000,-93.2972680000
270030501154043,8,45.3038683000,-93.2872030000
270030501113010,14,45.3089231000,-93.1588390000
270030501102016,10,45.3078220000,-93.2359570000
270030501102015,10,45.3077286000,-93.2376610000
270030501113011,14,45.3087474000,-93.1596710000
270030501113023,14,45.3078312000,-93.1519140000
270030501102017,10,45.3059838000,-93.2349320000
270030501112023,14,45.3084003000,-93.1694240000
270030501113012,14,45.3083058000,-93.1604320000
270030501141035,5,45.3076246000,-93.3861900000
270030501142996,5,45.3033097000,-93.3767450000
270030501102008,14,45.3012974000,-93.2179660000
270030501162030,6,45.3065787000,-93.3962350000
270030501113013,14,45.3070029000,-93.1605690000
270030501113014,14,45.3070149000,-93.1596230000
270030501113015,14,45.3070338000,-93.1587990000
270030501113016,14,45.3070149000,-93.1578740000
270030501113017,14,45.3070149000,-93.1568740000
270030501113018,14,45.3070000000,-93.1559480000
270030501112024,14,45.3027041000,-93.1720960000
270030501163022,4,45.3011949000,-93.4714090000
270030501162020,6,45.3029966000,-93.4441890000
270030501162023,6,45.3026964000,-93.4329110000
270030501113998,14,45.3006747000,-93.1636820000
270030501113027,14,45.3060080000,-93.1603100000
270030501113026,14,45.3054967000,-93.1594790000
270030501113028,14,45.3052466000,-93.1587450000
270030501113029,14,45.3052961000,-93.1578500000
270030501113030,14,45.3052832000,-93.1568730000
270030501113031,14,45.3052844000,-93.1559270000
270030501113032,14,45.3052745000,-93.1550730000
270030501113033,14,45.3052747000,-93.1542250000
270030501162031,6,45.3043161000,-93.3941310000
270030501113024,14,45.3008391000,-93.1514090000
270030501112016,14,45.3037369000,-93.2026790000
270030502101004,16,45.3036879000,-93.0412130000
270030501112018,14,45.3045266000,-93.1789260000
270030501142027,7,45.3040788000,-93.3494310000
270030502101005,16,45.2928041000,-93.0237560000
270030501163016,4,45.3028301000,-93.4968610000
270030501162032,6,45.3020316000,-93.3914250000
270030501153026,8,45.3010091000,-93.3328390000
270030501113025,14,45.3031161000,-93.1588070000
270030501142028,7,45.3003319000,-93.3567110000
270030501112019,14,45.3030874000,-93.1815060000
270030501163017,4,45.3007102000,-93.4930530000
270030501112017,14,45.2997632000,-93.1935840000
270030501141036,5,45.3005803000,-93.3862150000
270030501153020,8,45.3009307000,-93.3396500000
270030501153028,8,45.3002216000,-93.3385000000
270030501162997,6,45.3001833000,-93.3896640000
270030501141996,5,45.3004281000,-93.3875520000
270030501153025,8,45.2999956000,-93.3263320000
270030501153024,8,45.2999494000,-93.3239240000
270030501162034,6,45.2995484000,-93.4137460000
270030501112026,14,45.3005026000,-93.2014560000
270030502101003,16,45.2990205000,-93.0408750000
270030501102018,10,45.3004380000,-93.2383640000
270030501153027,8,45.2990382000,-93.3306270000
270030502231001,41,45.2983362000,-93.5097500000
270030501102019,10,45.2998651000,-93.2383060000
270030502231000,41,45.2970752000,-93.5042120000
270030502241008,41,45.2932766000,-93.4912730000
270030502241003,41,45.2933676000,-93.4764300000
270030501163023,41,45.2991752000,-93.4557900000
270030501162033,6,45.2991489000,-93.3938260000
270030501112025,14,45.2993518000,-93.2009190000
270030502251013,40,45.2954003000,-93.4380050000
270030501154041,8,45.2988585000,-93.2704480000
270030502241002,41,45.2957541000,-93.4595910000
270030502251012,40,45.2963728000,-93.4293720000
270030502241001,41,45.2984114000,-93.4545100000
270030502241000,41,45.2939433000,-93.4510080000
270030502101999,16,45.2966909000,-93.0228930000
270030502251010,40,45.2980450000,-93.4233850000
270030501102020,10,45.2993177000,-93.2360180000
270030502251008,40,45.2954701000,-93.4184390000
270030502251006,39,45.2981410000,-93.4078340000
270030502251005,39,45.2980890000,-93.4026370000
270030502251004,39,45.2972543000,-93.3972400000
270030502251011,40,45.2968128000,-93.4258670000
270030502251003,39,45.2982348000,-93.3944350000
270030502251002,39,45.2973202000,-93.3898930000
270030502251994,39,45.2980854000,-93.3898270000
270030502251001,39,45.2948117000,-93.3825810000
270030501102021,10,45.2987941000,-93.2360060000
270030502231002,41,45.2943339000,-93.5094010000
270030501102009,10,45.2984974000,-93.2347250000
270030502181999,39,45.2896393000,-93.3742350000
270030502181005,36,45.2926583000,-93.3687520000
270030502251993,36,45.2969099000,-93.3770010000
270030501154042,8,45.2984907000,-93.2842730000
270030502181000,36,45.2967876000,-93.3609020000
270030502182000,36,45.2944836000,-93.3514160000
270030502251007,39,45.2965051000,-93.4116370000
270030501102022,10,45.2982920000,-93.2358040000
270030502171003,26,45.2920691000,-93.3387080000
270030502171002,26,45.2965290000,-93.3376680000
270030502171001,26,45.2965610000,-93.3342200000
270030502172001,26,45.2974026000,-93.2823530000
270030502171000,26,45.2966695000,-93.3293950000
270030502172010,26,45.2969734000,-93.3242430000
270030502172003,26,45.2933583000,-93.2952920000
270030502172002,26,45.2971161000,-93.2874330000
270030502172000,26,45.2974564000,-93.2731710000
270030502172009,26,45.2970421000,-93.3201050000
270030502172008,26,45.2916785000,-93.3162770000
270030502172007,26,45.2945514000,-93.3083750000
270030502172006,26,45.2945175000,-93.3029430000
270030502351009,25,45.2956717000,-93.2648090000
270030502351008,25,45.2973115000,-93.2552530000
270030502172004,26,45.2963367000,-93.2954390000
270030502172005,26,45.2965647000,-93.2930940000
270030502351003,25,45.2960035000,-93.2432440000
270030502351002,25,45.2976762000,-93.2372710000
270030502351001,25,45.2907482000,-93.2416350000
270030502351000,25,45.2947686000,-93.2345390000
270030502352000,24,45.2938846000,-93.2230730000
270030502231003,41,45.2953644000,-93.5071010000
270030502251034,39,45.2962127000,-93.4102140000
270030502251033,39,45.2962686000,-93.4086250000
270030502251032,39,45.2962504000,-93.4069500000
270030502251030,39,45.2962168000,-93.4052630000
270030502251031,39,45.2963311000,-93.4020880000
270030502172029,26,45.2939417000,-93.2749420000
270030502351004,25,45.2958416000,-93.2380850000
270030502342001,24,45.2901316000,-93.1887950000
270030502351007,25,45.2933219000,-93.2555970000
270030502342998,24,45.2938758000,-93.1771020000
270030502342000,24,45.2894753000,-93.1529220000
270030502342999,24,45.2962679000,-93.1625910000
270030502251015,40,45.2949282000,-93.4250030000
270030502251063,39,45.2949221000,-93.3895380000
270030502104001,16,45.2943004000,-93.0444720000
270030502104000,16,45.2913073000,-93.0375080000
271630701031999,1162,45.2963942000,-93.0182040000
271630701031025,1162,45.2950880000,-93.0176320000
271630701031013,1162,45.2898607000,-93.0095370000
271630701031012,1164,45.2936820000,-92.9950420000
270030502181001,36,45.2953522000,-93.3590950000
271630701031010,1200,45.2964592000,-92.9849940000
271630701031001,1200,45.2938018000,-92.9804810000
271630701031009,1200,45.2962461000,-92.9861040000
270030502251064,39,45.2952246000,-93.3941180000
271630701052001,1159,45.2956589000,-92.9601640000
271630701031000,1200,45.2938419000,-92.9745580000
271630701052000,1159,45.2933519000,-92.9410850000
270030502172028,26,45.2889640000,-93.2816490000
270030502101001,16,45.2919268000,-93.0771680000
270030502251009,40,45.2949018000,-93.4188050000
270030502251027,39,45.2912967000,-93.4056070000
270030502251992,36,45.2949903000,-93.3744710000
271630702053998,1158,45.2953074000,-92.7508780000
271630702053002,1158,45.2711481000,-92.7673660000
271630702053999,1158,45.2597564000,-92.7578420000
271630702053000,1158,45.2956558000,-92.7467880000
271630702051005,1158,45.2873860000,-92.8758460000
271630702051006,1158,45.2912511000,-92.8915240000
270030502172011,26,45.2938758000,-93.3256150000
271630701051000,1159,45.2916783000,-92.9013200000
271630702051001,1158,45.2885963000,-92.8199640000
271630702051003,1158,45.2900819000,-92.8338570000
271630701051001,1159,45.2932342000,-92.9162030000
270030502351006,25,45.2943991000,-93.2441390000
270030502241009,41,45.2930594000,-93.4963210000
271630702051004,1158,45.2944860000,-92.8548040000
271630702051000,1158,45.2867772000,-92.8063140000
271630702053003,1158,45.2865873000,-92.7845580000
271630702053004,1158,45.2957440000,-92.7890290000
271630701053000,1159,45.2768435000,-92.9366950000
270030502352006,24,45.2894458000,-93.2097940000
270030502251000,39,45.2893000000,-93.3759200000
270030502181034,39,45.2946146000,-93.3711330000
271630701031002,1200,45.2948945000,-92.9789130000
270030502251029,39,45.2937594000,-93.4052350000
271630701031008,1200,45.2927105000,-92.9853380000
270030502171004,26,45.2938475000,-93.3402920000
270030502172027,26,45.2889032000,-93.2915080000
270030502171013,26,45.2938472000,-93.3282740000
271630701031011,1164,45.2923210000,-92.9870780000
270030502231004,41,45.2919502000,-93.5032560000
270030502231005,41,45.2887461000,-93.5078820000
270030502251016,40,45.2925335000,-93.4244830000
270030502181002,36,45.2914518000,-93.3615280000
271630701053999,1159,45.2737933000,-92.9484590000
270030502251014,40,45.2931418000,-93.4256780000
270030502182001,36,45.2917743000,-93.3552830000
271630702051013,1158,45.2853181000,-92.8596510000
270030502251062,39,45.2927037000,-93.3903810000
270030502251999,39,45.2884174000,-93.3738620000
270030502241021,41,45.2898026000,-93.4460860000
270030502351005,25,45.2926868000,-93.2399270000
270030502241004,41,45.2915597000,-93.4720680000
270030502171012,26,45.2909664000,-93.3297010000
270030502351013,25,45.2899196000,-93.2571320000
271630702051002,1158,45.2907779000,-92.8198800000
270030502101002,16,45.2920908000,-93.0537300000
270030502251017,40,45.2883287000,-93.4308400000
270030502351010,25,45.2918063000,-93.2647360000
270030502251018,40,45.2907138000,-93.4394990000
271630702051014,1158,45.2874529000,-92.8532860000
270030502251997,39,45.2898143000,-93.3947730000
271630702051015,1158,45.2813022000,-92.8428520000
270030502251998,39,45.2909602000,-93.3855130000
270030502172012,26,45.2908040000,-93.3241800000
270030502231006,41,45.2878062000,-93.5024210000
270030502241011,41,45.2900616000,-93.4937360000
270030502241007,41,45.2903055000,-93.4833200000
270030502241006,41,45.2904961000,-93.4819680000
270030502241010,41,45.2902211000,-93.4983270000
270030502181003,36,45.2897414000,-93.3633600000
270030502241012,41,45.2901175000,-93.4891480000
270030502351018,25,45.2898075000,-93.2345340000
270030502352002,24,45.2899419000,-93.2336780000
270030502181998,39,45.2888509000,-93.3960100000
270030502352008,24,45.2895075000,-93.2208820000
271630701053004,1200,45.2914642000,-92.9746310000
270030502181018,37,45.2865158000,-93.3946770000
270030502181019,36,45.2867938000,-93.3817000000
271630701052003,1159,45.2826845000,-92.9342370000
270030502251035,40,45.2893914000,-93.4210800000
270030502241005,41,45.2878526000,-93.4707730000
270030502352001,24,45.2899477000,-93.2324860000
271630701031003,1200,45.2907316000,-92.9778440000
270030502251028,39,45.2902995000,-93.4016620000
271630701053003,1200,45.2910514000,-92.9750690000
270030502182003,36,45.2899402000,-93.3485150000
270030502241020,41,45.2892628000,-93.4531020000
270030502172030,26,45.2878799000,-93.2688870000
270030502351011,25,45.2875671000,-93.2648980000
270030502351012,25,45.2864985000,-93.2614160000
270030502172047,26,45.2876213000,-93.3083760000
270030502172046,26,45.2879500000,-93.3016370000
270030502241018,41,45.2880111000,-93.4573810000
270030502241013,41,45.2873441000,-93.4838550000
271630701031004,1200,45.2870321000,-92.9782810000
270030502241019,41,45.2893652000,-93.4545210000
271630701053002,1200,45.2906621000,-92.9741420000
271630701051002,1159,45.2852379000,-92.9109200000
270030502241017,41,45.2870728000,-93.4977210000
270030502251020,40,45.2880013000,-93.4382550000
271630701031026,1164,45.2899678000,-92.9949810000
270030502181997,37,45.2888746000,-93.3950250000
270030502241015,41,45.2870391000,-93.4897150000
270030502251019,40,45.2890116000,-93.4390790000
271630701031027,1164,45.2894287000,-92.9878130000
270030502182002,36,45.2875109000,-93.3534760000
270030502172014,26,45.2885126000,-93.3248650000
270030502172013,26,45.2884805000,-93.3214490000
270030502352009,24,45.2892538000,-93.2234520000
271630701031007,1164,45.2894304000,-92.9848640000
271630701031005,1200,45.2882210000,-92.9807260000
271630701031006,1200,45.2896967000,-92.9825750000
270030502241016,41,45.2869237000,-93.4933550000
271630701032003,1164,45.2890320000,-93.0012800000
271630701032002,1164,45.2844243000,-92.9969330000
270030502181020,36,45.2867851000,-93.3856030000
270030502251996,37,45.2867602000,-93.4022850000
271630702051007,1158,45.2883791000,-92.8867050000
270030502104002,16,45.2880678000,-93.0386040000
271630701031014,1162,45.2872227000,-93.0030200000
270030502251026,39,45.2839991000,-93.4122700000
270030502342003,24,45.2845098000,-93.1814600000
270030502181004,36,45.2873333000,-93.3647610000
270030502342002,24,45.2886811000,-93.1809090000
270030502181008,36,45.2872794000,-93.3593130000
270030502171005,26,45.2862538000,-93.3392810000
270030502242000,41,45.2845369000,-93.4488800000
271630701032000,1164,45.2876421000,-92.9889630000
270030502251022,40,45.2805994000,-93.4324800000
270030502352003,24,45.2880544000,-93.2320150000
271630701031029,1164,45.2882126000,-92.9846060000
271630701031028,1164,45.2884213000,-92.9868420000
270030502182005,36,45.2870586000,-93.3510560000
270030502182004,36,45.2870399000,-93.3490040000
270030502182007,36,45.2869650000,-93.3473800000
270030502352007,24,45.2872155000,-93.2168380000
270030502351017,25,45.2861619000,-93.2347460000
270030502352004,24,45.2830525000,-93.2293170000
270030502101014,16,45.2875897000,-93.1176400000
270030502351016,25,45.2822608000,-93.2399610000
270030502241014,41,45.2860437000,-93.4861020000
270030502171011,26,45.2861364000,-93.3296760000
270030502351014,25,45.2856511000,-93.2510580000
270030502351015,25,45.2852464000,-93.2428480000
271630701033000,1164,45.2871054000,-92.9847980000
270030502172999,26,45.2859265000,-93.2838910000
270030502172044,26,45.2857708000,-93.2971250000
271630701051003,1159,45.2857484000,-92.8972290000
