route_id,service_id,trip_id,trip_headsign,block_id,shape_id
22-45,SEP09-Multi-Reduced-01,2688415-SEP09-Multi-Reduced-01,"North 22C N Lyndale/Via Dupont-57/Brklyn Ctr T",499902,220003
22-45,SEP09-Multi-Reduced-01,2688416-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Dupont-57",496145,220013
22-45,SEP09-Multi-Reduced-01,2688417-SEP09-Multi-Reduced-01,"North 22B N Lyndale/Via Logan-57/Brklyn Ctr TC",496147,220001
22-45,SEP09-Multi-Reduced-01,2688418-SEP09-Multi-Reduced-01,"North 22B N Lyndale/Via Logan-57/Brklyn Ctr TC",500112,220001
22-45,SEP09-Multi-Reduced-01,2688419-SEP09-Multi-Reduced-01,"North 22C N Lyndale/Via Dupont-57/Brklyn Ctr T",496148,220003
22-45,SEP09-Multi-Reduced-01,2688420-SEP09-Multi-Reduced-01,"North 22C N Lyndale/Via Dupont-57/Brklyn Ctr T",496144,220003
22-45,SEP09-Multi-Reduced-01,2688421-SEP09-Multi-Reduced-01,"North 22A N Lyndale/Via 51-Penn/Brklyn Ctr TC",499700,220006
22-45,SEP09-Multi-Reduced-01,2688422-SEP09-Multi-Reduced-01,"North 22C N Lyndale/Via Dupont-57/Brklyn Ctr T",496150,220003
22-45,SEP09-Multi-Reduced-01,2688423-SEP09-Multi-Reduced-01,"North 22A N Lyndale/Via 51-Penn/Brklyn Ctr TC",499700,220006
22-45,SEP09-Multi-Reduced-01,2688424-SEP09-Multi-Reduced-01,"North 22B N Lyndale/Via Logan-57/Brklyn Ctr TC",500109,220001
22-45,SEP09-Multi-Reduced-01,2688425-SEP09-Multi-Reduced-01,"North 22C N Lyndale/Via Dupont-57/Brklyn Ctr T",496144,220003
22-45,SEP09-Multi-Reduced-01,2688426-SEP09-Multi-Reduced-01,"North 22C N Lyndale/Via Dupont-57/Brklyn Ctr T",496165,220003
22-45,SEP09-Multi-Reduced-01,2688427-SEP09-Multi-Reduced-01,"North 22C N Lyndale/Via Dupont-57/Brklyn Ctr T",496150,220003
22-45,SEP09-Multi-Reduced-01,2688428-SEP09-Multi-Reduced-01,"North 22B N Lyndale/Via Logan-57/Brklyn Ctr TC",496163,220001
22-45,SEP09-Multi-Reduced-01,2688429-SEP09-Multi-Reduced-01,"North 22B N Lyndale/Via Logan-57/Brklyn Ctr TC",496145,220001
22-45,SEP09-Multi-Reduced-01,2688430-SEP09-Multi-Reduced-01,"North 22C N Lyndale/Via Dupont-57/Brklyn Ctr T",499916,220003
22-45,SEP09-Multi-Reduced-01,2688431-SEP09-Multi-Reduced-01,"North 22B N Lyndale/Via Logan-57/Brklyn Ctr TC",500151,220001
22-45,SEP09-Multi-Reduced-01,2688432-SEP09-Multi-Reduced-01,"North 22B N Lyndale/Via Logan-57/Brklyn Ctr TC",496164,220001
22-45,SEP09-Multi-Reduced-01,2688433-SEP09-Multi-Reduced-01,"North 22C N Lyndale/Via Dupont-57/Brklyn Ctr T",496146,220003
22-45,SEP09-Multi-Reduced-01,2688434-SEP09-Multi-Reduced-01,"North 22B N Lyndale/Via Logan-57/Brklyn Ctr TC",496165,220001
22-45,SEP09-Multi-Reduced-01,2688435-SEP09-Multi-Reduced-01,"North 22C N Lyndale/Via Dupont-57/Brklyn Ctr T",496164,220003
22-45,SEP09-Multi-Reduced-01,2688436-SEP09-Multi-Reduced-01,"North 22B N Lyndale/Via Logan-57/Brklyn Ctr TC",496152,220001
22-45,SEP09-Multi-Reduced-01,2688437-SEP09-Multi-Reduced-01,"North 22B N Lyndale/Via Logan-57/Brklyn Ctr TC",499910,220001
22-45,SEP09-Multi-Reduced-01,2688438-SEP09-Multi-Reduced-01,"North 22C N Lyndale/Via Dupont-57/Brklyn Ctr T",496164,220003
22-45,SEP09-Multi-Reduced-01,2688439-SEP09-Multi-Reduced-01,"North 22A N Lyndale/Via 51-Penn/Brklyn Ctr TC",500112,220006
22-45,SEP09-Multi-Reduced-01,2688440-SEP09-Multi-Reduced-01,"North 22C N Lyndale/Via Dupont-57/Brklyn Ctr T",496162,220003
22-45,SEP09-Multi-Reduced-01,2688441-SEP09-Multi-Reduced-01,"North 22B N Lyndale/Via Logan-57/Brklyn Ctr TC",496150,220001
22-45,SEP09-Multi-Reduced-01,2688442-SEP09-Multi-Reduced-01,"North 22A N Lyndale/Via 51-Penn/Brklyn Ctr TC",496163,220006
22-45,SEP09-Multi-Reduced-01,2688443-SEP09-Multi-Reduced-01,"North 22C N Lyndale/Via Dupont-57/Brklyn Ctr T",496144,220003
22-45,SEP09-Multi-Reduced-01,2688444-SEP09-Multi-Reduced-01,"North 22B N Lyndale/Via Logan-57/Brklyn Ctr TC",500151,220001
22-45,SEP09-Multi-Reduced-01,2688445-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Logan-57",496165,220011
22-45,SEP09-Multi-Reduced-01,2688446-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Dupont-57",500151,220013
22-45,SEP09-Multi-Reduced-01,2688447-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via 51-Penn",496150,220015
22-45,SEP09-Multi-Reduced-01,2688448-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Logan-57",496144,220011
22-45,SEP09-Multi-Reduced-01,2688449-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via 51-Penn",496152,220015
22-45,SEP09-Multi-Reduced-01,2688450-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Dupont-57",499909,220013
22-45,SEP09-Multi-Reduced-01,2688451-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Logan-57",496146,220011
22-45,SEP09-Multi-Reduced-01,2688452-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Logan-57",496146,220011
22-45,SEP09-Multi-Reduced-01,2688453-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Logan-57",496144,220011
22-45,SEP09-Multi-Reduced-01,2688454-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via 51-Penn",496150,220015
22-45,SEP09-Multi-Reduced-01,2688455-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Logan-57",499902,220018
22-45,SEP09-Multi-Reduced-01,2688456-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Dupont-57",499700,220013
22-45,SEP09-Multi-Reduced-01,2688457-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via 51-Penn",500109,220015
22-45,SEP09-Multi-Reduced-01,2688458-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Logan-57",496144,220011
22-45,SEP09-Multi-Reduced-01,2688459-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via 51-Penn",496152,220015
22-45,SEP09-Multi-Reduced-01,2688460-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Dupont-57",496163,220013
22-45,SEP09-Multi-Reduced-01,2688461-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Logan-57",496148,220011
22-45,SEP09-Multi-Reduced-01,2688462-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Logan-57",499906,220011
22-45,SEP09-Multi-Reduced-01,2688463-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Logan-57",500145,220011
22-45,SEP09-Multi-Reduced-01,2688464-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Logan-57",496150,220011
22-45,SEP09-Multi-Reduced-01,2688465-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Logan-57",496144,220011
22-45,SEP09-Multi-Reduced-01,2688466-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Logan-57",496144,220011
22-45,SEP09-Multi-Reduced-01,2688467-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Dupont-57",500151,220013
22-45,SEP09-Multi-Reduced-01,2688468-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Logan-57",499916,220018
22-45,SEP09-Multi-Reduced-01,2688469-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via 51-Penn",496151,220015
22-45,SEP09-Multi-Reduced-01,2688470-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via 51-Penn",496150,220015
22-45,SEP09-Multi-Reduced-01,2688471-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Dupont-57",500112,220013
22-45,SEP09-Multi-Reduced-01,2688472-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Dupont-57",500141,220013
22-45,SEP09-Multi-Reduced-01,2688473-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Dupont-57",499910,220013
22-45,SEP09-Multi-Reduced-01,2688474-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Dupont-57",500151,220013
22-45,SEP09-Multi-Reduced-01,2688475-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Dupont-57",496163,220013
22-45,SEP09-Multi-Reduced-01,2688476-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Logan-57",496164,220011
22-45,SEP09-Multi-Reduced-01,2688477-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Dupont-57",496822,220013
22-45,SEP09-Multi-Reduced-01,2688478-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Dupont-57",496150,220013
22-45,SEP09-Multi-Reduced-01,2688479-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Dupont-57",499910,220013
22-45,SEP09-Multi-Reduced-01,2688480-SEP09-Multi-Reduced-01,"North 22C N Lyndale/Via Dupont-57/Brklyn Ctr T",496146,220003
22-45,SEP09-Multi-Reduced-01,2688481-SEP09-Multi-Reduced-01,"North 22B N Lyndale/Via Logan-57/Brklyn Ctr TC",496163,220001
22-45,SEP09-Multi-Reduced-01,2688482-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Logan-57",496162,220018
22-45,SEP09-Multi-Reduced-01,2688483-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Logan-57",496164,220011
22-45,SEP09-Multi-Reduced-01,2688484-SEP09-Multi-Reduced-01,"North 22B N Lyndale/Via Logan-57/Brklyn Ctr TC",500141,220001
22-45,SEP09-Multi-Reduced-01,2688485-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Logan-57",496165,220011
22-45,SEP09-Multi-Reduced-01,2688486-SEP09-Multi-Reduced-01,"North 22B N Lyndale/Via Logan-57/Brklyn Ctr TC",499910,220001
22-45,SEP09-Multi-Reduced-01,2688487-SEP09-Multi-Reduced-01,"South 22H  Cedar-28Av/VA Med Ctr/Via Dupont-57",496146,220013
615-45,SEP09-Multi-Reduced-01,2688574-SEP09-Multi-Reduced-01,"East 615 Excelsior Quentin",496200,6150001
615-45,SEP09-Multi-Reduced-01,2688575-SEP09-Multi-Reduced-01,"East 615 Excelsior Quentin",496200,6150001
615-45,SEP09-Multi-Reduced-01,2688576-SEP09-Multi-Reduced-01,"East 615 Excelsior Quentin",496199,6150001
615-45,SEP09-Multi-Reduced-01,2688577-SEP09-Multi-Reduced-01,"East 615 Excelsior Quentin",496199,6150001
615-45,SEP09-Multi-Reduced-01,2688578-SEP09-Multi-Reduced-01,"East 615 Excelsior Quentin",496199,6150001
615-45,SEP09-Multi-Reduced-01,2688579-SEP09-Multi-Reduced-01,"West 615 Ridgedale",496200,6150003
615-45,SEP09-Multi-Reduced-01,2688580-SEP09-Multi-Reduced-01,"West 615 Ridgedale",496200,6150003
615-45,SEP09-Multi-Reduced-01,2688581-SEP09-Multi-Reduced-01,"West 615 Ridgedale",496199,6150003
615-45,SEP09-Multi-Reduced-01,2688582-SEP09-Multi-Reduced-01,"West 615 Ridgedale",496199,6150003
615-45,SEP09-Multi-Reduced-01,2688583-SEP09-Multi-Reduced-01,"West 615 Ridgedale",496199,6150003
615-45,SEP09-Multi-Reduced-01,2688584-SEP09-Multi-Reduced-01,"East 615 Excelsior Quentin",496200,6150002
17-45,SEP09-Multi-Reduced-01,2688780-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496213,170049
17-45,SEP09-Multi-Reduced-01,2688781-SEP09-Multi-Reduced-01,"East 17  Downtown",496213,170036
17-45,SEP09-Multi-Reduced-01,2688782-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496213,170052
17-45,SEP09-Multi-Reduced-01,2688783-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496213,170034
17-45,SEP09-Multi-Reduced-01,2688784-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496213,170049
17-45,SEP09-Multi-Reduced-01,2688785-SEP09-Multi-Reduced-01,"East 17  Downtown",496218,170047
17-45,SEP09-Multi-Reduced-01,2688786-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496841,170049
17-45,SEP09-Multi-Reduced-01,2688787-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496221,170046
17-45,SEP09-Multi-Reduced-01,2688788-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496221,170048
17-45,SEP09-Multi-Reduced-01,2688789-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496215,170046
17-45,SEP09-Multi-Reduced-01,2688790-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496215,170048
17-45,SEP09-Multi-Reduced-01,2688791-SEP09-Multi-Reduced-01,"East 17  Downtown",496218,170047
17-45,SEP09-Multi-Reduced-01,2688792-SEP09-Multi-Reduced-01,"West 17C  24St-Uptown/Knollwood/St Louis Pk",496214,170026
17-45,SEP09-Multi-Reduced-01,2688793-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496214,170037
17-45,SEP09-Multi-Reduced-01,2688794-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496214,170049
17-45,SEP09-Multi-Reduced-01,2688795-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496214,170049
17-45,SEP09-Multi-Reduced-01,2688796-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496848,170046
17-45,SEP09-Multi-Reduced-01,2688797-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496848,170048
17-45,SEP09-Multi-Reduced-01,2688798-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496213,170046
17-45,SEP09-Multi-Reduced-01,2688799-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496213,170048
17-45,SEP09-Multi-Reduced-01,2688800-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496841,170046
17-45,SEP09-Multi-Reduced-01,2688801-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496841,170048
17-45,SEP09-Multi-Reduced-01,2688802-SEP09-Multi-Reduced-01,"East 17  Downtown",496848,170047
17-45,SEP09-Multi-Reduced-01,2688803-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496219,170051
17-45,SEP09-Multi-Reduced-01,2688804-SEP09-Multi-Reduced-01,"West 17C  24St-Uptown/Knollwood/St Louis Pk",496215,170053
17-45,SEP09-Multi-Reduced-01,2688805-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496215,170037
17-45,SEP09-Multi-Reduced-01,2688806-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496215,170049
17-45,SEP09-Multi-Reduced-01,2688807-SEP09-Multi-Reduced-01,"East 17  Downtown",496848,170047
17-45,SEP09-Multi-Reduced-01,2688808-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496220,170049
17-45,SEP09-Multi-Reduced-01,2688809-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496219,170046
17-45,SEP09-Multi-Reduced-01,2688810-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496219,170048
17-45,SEP09-Multi-Reduced-01,2688811-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496214,170046
17-45,SEP09-Multi-Reduced-01,2688812-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496214,170048
17-45,SEP09-Multi-Reduced-01,2688813-SEP09-Multi-Reduced-01,"East 17  Downtown",496848,170047
17-45,SEP09-Multi-Reduced-01,2688814-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496213,170048
17-45,SEP09-Multi-Reduced-01,2688815-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496841,170034
17-45,SEP09-Multi-Reduced-01,2688816-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496841,170049
17-45,SEP09-Multi-Reduced-01,2688817-SEP09-Multi-Reduced-01,"East 17  Downtown",496219,170047
17-45,SEP09-Multi-Reduced-01,2688818-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496215,170049
17-45,SEP09-Multi-Reduced-01,2688819-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496218,170046
17-45,SEP09-Multi-Reduced-01,2688820-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496218,170048
17-45,SEP09-Multi-Reduced-01,2688821-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496220,170046
17-45,SEP09-Multi-Reduced-01,2688822-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496220,170048
17-45,SEP09-Multi-Reduced-01,2688823-SEP09-Multi-Reduced-01,"East 17  Downtown",496219,170047
17-45,SEP09-Multi-Reduced-01,2688824-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496214,170048
17-45,SEP09-Multi-Reduced-01,2688825-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496848,170037
17-45,SEP09-Multi-Reduced-01,2688826-SEP09-Multi-Reduced-01,"West 17B  24St-Uptown / Lake-France",496848,170060
17-45,SEP09-Multi-Reduced-01,2688827-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496220,170034
17-45,SEP09-Multi-Reduced-01,2688828-SEP09-Multi-Reduced-01,"West 17B  24St-Uptown / Lake-France",496219,170061
17-45,SEP09-Multi-Reduced-01,2688829-SEP09-Multi-Reduced-01,"East 17  Downtown",496214,170036
17-45,SEP09-Multi-Reduced-01,2688830-SEP09-Multi-Reduced-01,"West 17B  24St-Uptown / Lake-France",496214,170061
17-45,SEP09-Multi-Reduced-01,2688831-SEP09-Multi-Reduced-01,"East 17  Downtown",496848,170038
17-45,SEP09-Multi-Reduced-01,2688832-SEP09-Multi-Reduced-01,"West 17B  24St-Uptown / Lake-France",496848,170061
17-45,SEP09-Multi-Reduced-01,2688833-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496213,170035
17-45,SEP09-Multi-Reduced-01,2688834-SEP09-Multi-Reduced-01,"West 17B  24St-Uptown / Lake-France",496219,170061
17-45,SEP09-Multi-Reduced-01,2688835-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496218,170046
17-45,SEP09-Multi-Reduced-01,2688836-SEP09-Multi-Reduced-01,"West 17B  24St-Uptown / Lake-France",496218,170061
17-45,SEP09-Multi-Reduced-01,2688837-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496841,170034
17-45,SEP09-Multi-Reduced-01,2688838-SEP09-Multi-Reduced-01,"West 17B  24St-Uptown / Lake-France",496221,170061
17-45,SEP09-Multi-Reduced-01,2688839-SEP09-Multi-Reduced-01,"East 17  Downtown",496215,170036
17-45,SEP09-Multi-Reduced-01,2688840-SEP09-Multi-Reduced-01,"West 17B  24St-Uptown / Lake-France",496215,170061
17-45,SEP09-Multi-Reduced-01,2688841-SEP09-Multi-Reduced-01,"East 17  Downtown",496218,170038
17-45,SEP09-Multi-Reduced-01,2688842-SEP09-Multi-Reduced-01,"West 17B  24St-Uptown / Lake-France",496218,170061
17-45,SEP09-Multi-Reduced-01,2688843-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496220,170035
17-45,SEP09-Multi-Reduced-01,2688844-SEP09-Multi-Reduced-01,"West 17C  24St-Uptown/Knollwood/St Louis Pk",496848,170053
17-45,SEP09-Multi-Reduced-01,2688845-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496220,170048
17-45,SEP09-Multi-Reduced-01,2688846-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496220,170035
17-45,SEP09-Multi-Reduced-01,2688847-SEP09-Multi-Reduced-01,"West 17C  24St-Uptown/Knollwood/St Louis Pk",496220,170050
17-45,SEP09-Multi-Reduced-01,2688848-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496220,170037
17-45,SEP09-Multi-Reduced-01,2688849-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496220,170048
17-45,SEP09-Multi-Reduced-01,2688850-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496220,170035
17-45,SEP09-Multi-Reduced-01,2688851-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496841,170035
17-45,SEP09-Multi-Reduced-01,2688852-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496841,170048
17-45,SEP09-Multi-Reduced-01,2688853-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496841,170035
17-45,SEP09-Multi-Reduced-01,2688854-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496841,170048
17-45,SEP09-Multi-Reduced-01,2688855-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496841,170035
17-45,SEP09-Multi-Reduced-01,2688856-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496841,170048
17-45,SEP09-Multi-Reduced-01,2688857-SEP09-Multi-Reduced-01,"East 17X  Lake-Henn/ Uptown",496841,170009
17-45,SEP09-Multi-Reduced-01,2688858-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496214,170035
17-45,SEP09-Multi-Reduced-01,2688859-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496214,170048
17-45,SEP09-Multi-Reduced-01,2688860-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496214,170035
17-45,SEP09-Multi-Reduced-01,2688861-SEP09-Multi-Reduced-01,"West 17C  24St-Uptown/Knollwood/St Louis Pk",496214,170050
17-45,SEP09-Multi-Reduced-01,2688862-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496214,170037
17-45,SEP09-Multi-Reduced-01,2688863-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496214,170048
17-45,SEP09-Multi-Reduced-01,2688864-SEP09-Multi-Reduced-01,"East 17X  Lake-Henn/ Uptown",496214,170009
17-45,SEP09-Multi-Reduced-01,2688865-SEP09-Multi-Reduced-01,"West 17C  24St-Uptown/Knollwood/St Louis Pk",496220,170026
17-45,SEP09-Multi-Reduced-01,2688866-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496220,170037
17-45,SEP09-Multi-Reduced-01,2688867-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496220,170049
17-45,SEP09-Multi-Reduced-01,2688868-SEP09-Multi-Reduced-01,"East 17  Downtown",496220,170036
17-45,SEP09-Multi-Reduced-01,2688869-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496220,170052
17-45,SEP09-Multi-Reduced-01,2688870-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496214,170034
17-45,SEP09-Multi-Reduced-01,2688871-SEP09-Multi-Reduced-01,"West 17B  24St-Uptown / Lake-France",496848,170061
17-45,SEP09-Multi-Reduced-01,2688872-SEP09-Multi-Reduced-01,"East 17  Downtown",496213,170036
17-45,SEP09-Multi-Reduced-01,2688873-SEP09-Multi-Reduced-01,"West 17B  24St-Uptown / Lake-France",496213,170061
17-45,SEP09-Multi-Reduced-01,2688874-SEP09-Multi-Reduced-01,"East 17  Downtown",496841,170036
17-45,SEP09-Multi-Reduced-01,2688875-SEP09-Multi-Reduced-01,"West 17B  24St-Uptown / Lake-France",496841,170061
17-45,SEP09-Multi-Reduced-01,2688876-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496221,170035
17-45,SEP09-Multi-Reduced-01,2688877-SEP09-Multi-Reduced-01,"West 17B  24St-Uptown / Lake-France",496848,170061
17-45,SEP09-Multi-Reduced-01,2688878-SEP09-Multi-Reduced-01,"East 17  Downtown",496219,170047
17-45,SEP09-Multi-Reduced-01,2688879-SEP09-Multi-Reduced-01,"West 17C  24St-Uptown/Knollwood/St Louis Pk",496215,170050
17-45,SEP09-Multi-Reduced-01,2688880-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496219,170035
17-45,SEP09-Multi-Reduced-01,2688881-SEP09-Multi-Reduced-01,"West 17D 24St-Uptown/Tyler-Lake/St Louis Pk",496219,170048
17-45,SEP09-Multi-Reduced-01,2688882-SEP09-Multi-Reduced-01,"West 17C  24St-Uptown/Knollwood/St Louis Pk",496219,170026
17-45,SEP09-Multi-Reduced-01,2688883-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496219,170037
17-45,SEP09-Multi-Reduced-01,2688884-SEP09-Multi-Reduced-01,"West 17C  24St-Uptown/Knollwood/St Louis Pk",496219,170050
17-45,SEP09-Multi-Reduced-01,2688885-SEP09-Multi-Reduced-01,"East 17  Downtown",496219,170039
17-45,SEP09-Multi-Reduced-01,2688886-SEP09-Multi-Reduced-01,"West 17B  24St-Uptown / Lake-France",496219,170061
17-45,SEP09-Multi-Reduced-01,2688887-SEP09-Multi-Reduced-01,"East 17W  Wash St NE / To 27th NE",496215,170034
17-45,SEP09-Multi-Reduced-01,2688888-SEP09-Multi-Reduced-01,"West 17B  24St-Uptown / Lake-France",496218,170061
17-45,SEP09-Multi-Reduced-01,2688889-SEP09-Multi-Reduced-01,"East 17  Downtown",496220,170036
17-45,SEP09-Multi-Reduced-01,2688890-SEP09-Multi-Reduced-01,"West 17B  24St-Uptown / Lake-France",496220,170061
